order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total,line_cost
15455,ORD-006990,PROD-00075,1,330.52,0.0,330.52,174.4
15456,ORD-006991,PROD-00282,1,23.94,0.0,23.94,7.97
15457,ORD-006991,PROD-00024,1,834.83,0.0,834.83,447.11
15458,ORD-006991,PROD-00158,1,212.62,0.0,212.62,117.97
15459,ORD-006992,PROD-00039,1,214.91,0.0,214.91,73.07
15460,ORD-006992,PROD-00206,1,164.13,0.0,164.13,68.04
15461,ORD-006993,PROD-00215,3,407.0,0.0,1221.0,562.05
15462,ORD-006993,PROD-00091,2,36.48,0.0,72.96,41.96
15463,ORD-006994,PROD-00224,1,145.63,0.2,116.5,52.8
15464,ORD-006994,PROD-00274,2,7.84,0.0,15.68,8.16
15465,ORD-006994,PROD-00227,1,430.55,0.2,344.44,175.06
15466,ORD-006994,PROD-00017,2,764.27,0.0,1528.54,821.14
15467,ORD-006995,PROD-00066,1,798.14,0.0,798.14,379.97
15468,ORD-006995,PROD-00063,1,886.62,0.0,886.62,455.95
15469,ORD-006995,PROD-00006,1,227.05,0.0,227.05,120.21
15470,ORD-006996,PROD-00084,4,373.65,0.0,1494.6,856.16
15471,ORD-006997,PROD-00223,3,188.78,0.0,566.34,228.51
15472,ORD-006997,PROD-00167,1,193.35,0.0,193.35,86.93
15473,ORD-006997,PROD-00014,2,748.19,0.0,1496.38,642.46
15474,ORD-006997,PROD-00217,2,359.18,0.0,718.36,371.82
15475,ORD-006997,PROD-00025,2,140.38,0.0,280.76,111.0
15476,ORD-006998,PROD-00041,1,484.64,0.0,484.64,192.47
15477,ORD-006999,PROD-00152,1,161.22,0.0,161.22,84.75
15478,ORD-006999,PROD-00286,1,120.24,0.0,120.24,45.54
15479,ORD-007000,PROD-00171,1,237.36,0.0,237.36,125.98
15480,ORD-007001,PROD-00153,1,85.23,0.0,85.23,31.41
15481,ORD-007002,PROD-00176,1,112.58,0.0,112.58,47.04
15482,ORD-007002,PROD-00187,5,65.32,0.0,326.6,161.65
15483,ORD-007002,PROD-00247,1,16.31,0.0,16.31,7.92
15484,ORD-007002,PROD-00194,1,552.71,0.0,552.71,296.15
15485,ORD-007003,PROD-00029,1,881.32,0.0,881.32,400.69
15486,ORD-007004,PROD-00097,1,259.6,0.0,259.6,143.23
15487,ORD-007004,PROD-00133,1,160.71,0.0,160.71,86.08
15488,ORD-007004,PROD-00112,3,339.38,0.0,1018.14,589.35
15489,ORD-007004,PROD-00168,1,184.98,0.0,184.98,58.58
15490,ORD-007005,PROD-00015,1,171.2,0.0,171.2,89.91
15491,ORD-007006,PROD-00121,1,280.96,0.0,280.96,160.04
15492,ORD-007006,PROD-00233,3,284.71,0.0,854.13,382.56
15493,ORD-007007,PROD-00057,2,1399.93,0.0,2799.86,1435.94
15494,ORD-007007,PROD-00281,1,53.12,0.0,53.12,20.67
15495,ORD-007007,PROD-00109,1,247.84,0.0,247.84,111.26
15496,ORD-007008,PROD-00024,1,834.83,0.0,834.83,447.11
15497,ORD-007009,PROD-00075,2,330.52,0.0,661.04,348.8
15498,ORD-007009,PROD-00244,2,41.65,0.0,83.3,49.16
15499,ORD-007010,PROD-00288,3,127.9,0.0,383.7,213.87
15500,ORD-007010,PROD-00278,2,86.22,0.0,172.44,84.06
15501,ORD-007011,PROD-00108,1,457.62,0.0,457.62,257.76
15502,ORD-007012,PROD-00193,1,214.82,0.0,214.82,101.26
15503,ORD-007012,PROD-00061,1,1422.48,0.0,1422.48,685.89
15504,ORD-007013,PROD-00128,1,230.57,0.0,230.57,131.26
15505,ORD-007013,PROD-00034,1,905.99,0.0,905.99,447.82
15506,ORD-007013,PROD-00248,1,67.34,0.0,67.34,21.53
15507,ORD-007013,PROD-00274,1,7.84,0.0,7.84,4.08
15508,ORD-007014,PROD-00091,1,36.48,0.0,36.48,20.98
15509,ORD-007014,PROD-00053,1,130.73,0.0,130.73,69.21
15510,ORD-007014,PROD-00040,3,377.21,0.0,1131.63,613.65
15511,ORD-007015,PROD-00128,2,230.57,0.0,461.14,262.52
15512,ORD-007016,PROD-00160,1,144.11,0.0,144.11,43.64
15513,ORD-007016,PROD-00277,1,21.76,0.0,21.76,9.03
15514,ORD-007017,PROD-00158,1,212.62,0.0,212.62,117.97
15515,ORD-007017,PROD-00265,3,143.9,0.0,431.7,144.48
15516,ORD-007018,PROD-00113,3,109.09,0.0,327.27,107.4
15517,ORD-007018,PROD-00290,1,105.36,0.0,105.36,31.8
15518,ORD-007019,PROD-00212,2,495.16,0.0,990.32,519.12
15519,ORD-007019,PROD-00136,3,59.48,0.0,178.44,90.9
15520,ORD-007019,PROD-00133,4,160.71,0.0,642.84,344.32
15521,ORD-007019,PROD-00106,1,633.28,0.0,633.28,281.01
15522,ORD-007020,PROD-00092,1,68.57,0.0,68.57,34.37
15523,ORD-007020,PROD-00220,1,238.27,0.0,238.27,105.58
15524,ORD-007020,PROD-00274,5,7.84,0.0,39.2,20.4
15525,ORD-007020,PROD-00049,1,485.12,0.0,485.12,186.48
15526,ORD-007021,PROD-00183,1,126.27,0.0,126.27,48.32
15527,ORD-007021,PROD-00074,1,522.27,0.0,522.27,260.33
15528,ORD-007021,PROD-00110,3,309.7,0.0,929.1,356.04
15529,ORD-007022,PROD-00027,1,1332.82,0.0,1332.82,553.03
15530,ORD-007023,PROD-00177,1,97.89,0.0,97.89,39.82
15531,ORD-007024,PROD-00007,2,874.14,0.0,1748.28,884.68
15532,ORD-007024,PROD-00146,1,229.56,0.0,229.56,103.05
15533,ORD-007025,PROD-00139,1,220.29,0.0,220.29,96.62
15534,ORD-007025,PROD-00103,2,529.16,0.0,1058.32,602.96
15535,ORD-007026,PROD-00007,3,874.14,0.0,2622.42,1327.02
15536,ORD-007026,PROD-00277,2,21.76,0.0,43.52,18.06
15537,ORD-007027,PROD-00146,1,229.56,0.0,229.56,103.05
15538,ORD-007027,PROD-00267,3,12.62,0.0,37.86,14.94
15539,ORD-007028,PROD-00218,1,291.38,0.0,291.38,104.88
15540,ORD-007029,PROD-00115,5,260.81,0.25,978.04,491.6
15541,ORD-007030,PROD-00076,2,435.87,0.0,871.74,270.88
15542,ORD-007030,PROD-00285,1,116.32,0.0,116.32,55.6
15543,ORD-007030,PROD-00212,1,495.16,0.0,495.16,259.56
15544,ORD-007030,PROD-00051,1,359.46,0.0,359.46,196.58
15545,ORD-007031,PROD-00169,1,222.41,0.0,222.41,72.33
15546,ORD-007031,PROD-00187,1,65.32,0.0,65.32,32.33
15547,ORD-007031,PROD-00251,3,18.32,0.0,54.96,20.58
15548,ORD-007032,PROD-00192,4,126.91,0.0,507.64,260.84
15549,ORD-007032,PROD-00241,2,67.46,0.0,134.92,64.78
15550,ORD-007033,PROD-00276,3,128.15,0.0,384.45,210.81
15551,ORD-007033,PROD-00256,1,148.22,0.0,148.22,88.1
15552,ORD-007033,PROD-00039,5,214.91,0.0,1074.55,365.35
15553,ORD-007033,PROD-00128,1,230.57,0.0,230.57,131.26
15554,ORD-007034,PROD-00029,4,881.32,0.0,3525.28,1602.76
15555,ORD-007034,PROD-00263,1,71.53,0.0,71.53,27.09
15556,ORD-007034,PROD-00035,3,394.84,0.0,1184.52,672.48
15557,ORD-007035,PROD-00005,3,638.65,0.0,1915.95,1069.41
15558,ORD-007035,PROD-00265,1,143.9,0.0,143.9,48.16
15559,ORD-007035,PROD-00211,2,581.93,0.0,1163.86,608.44
15560,ORD-007036,PROD-00206,1,164.13,0.0,164.13,68.04
15561,ORD-007036,PROD-00135,3,113.46,0.0,340.38,203.25
15562,ORD-007036,PROD-00212,2,495.16,0.0,990.32,519.12
15563,ORD-007036,PROD-00073,4,687.3,0.0,2749.2,1257.44
15564,ORD-007037,PROD-00294,3,11.06,0.0,33.18,13.02
15565,ORD-007037,PROD-00053,2,130.73,0.0,261.46,138.42
15566,ORD-007037,PROD-00034,1,905.99,0.0,905.99,447.82
15567,ORD-007038,PROD-00110,1,309.7,0.0,309.7,118.68
15568,ORD-007039,PROD-00223,2,188.78,0.0,377.56,152.34
15569,ORD-007039,PROD-00260,5,76.29,0.0,381.45,126.6
15570,ORD-007040,PROD-00246,1,131.74,0.0,131.74,78.06
15571,ORD-007040,PROD-00083,1,586.48,0.25,439.86,243.76
15572,ORD-007040,PROD-00033,2,781.9,0.0,1563.8,628.08
15573,ORD-007041,PROD-00096,3,404.26,0.0,1212.78,403.74
15574,ORD-007041,PROD-00259,5,96.92,0.0,484.6,241.6
15575,ORD-007041,PROD-00228,1,288.67,0.0,288.67,121.65
15576,ORD-007041,PROD-00222,2,202.75,0.0,405.5,195.54
15577,ORD-007042,PROD-00070,1,339.92,0.0,339.92,196.29
15578,ORD-007043,PROD-00020,2,1360.0,0.0,2720.0,1299.36
15579,ORD-007044,PROD-00246,3,131.74,0.0,395.22,234.18
15580,ORD-007045,PROD-00287,3,82.53,0.0,247.59,115.41
15581,ORD-007045,PROD-00264,2,30.62,0.0,61.24,20.32
15582,ORD-007045,PROD-00231,3,519.7,0.0,1559.1,511.26
15583,ORD-007046,PROD-00136,3,59.48,0.0,178.44,90.9
15584,ORD-007046,PROD-00061,2,1422.48,0.0,2844.96,1371.78
15585,ORD-007046,PROD-00063,1,886.62,0.0,886.62,455.95
15586,ORD-007047,PROD-00003,2,229.26,0.0,458.52,262.14
15587,ORD-007047,PROD-00264,1,30.62,0.0,30.62,10.16
15588,ORD-007048,PROD-00263,2,71.53,0.15,121.6,54.18
15589,ORD-007048,PROD-00117,5,235.25,0.0,1176.25,697.0
15590,ORD-007048,PROD-00209,1,503.84,0.0,503.84,173.11
15591,ORD-007048,PROD-00195,1,49.05,0.0,49.05,21.24
15592,ORD-007048,PROD-00042,1,1482.7,0.0,1482.7,858.14
15593,ORD-007049,PROD-00091,2,36.48,0.0,72.96,41.96
15594,ORD-007050,PROD-00179,2,172.49,0.0,344.98,168.82
15595,ORD-007050,PROD-00121,2,280.96,0.0,561.92,320.08
15596,ORD-007050,PROD-00287,2,82.53,0.0,165.06,76.94
15597,ORD-007051,PROD-00050,1,1291.19,0.15,1097.51,673.5
15598,ORD-007052,PROD-00196,1,191.18,0.0,191.18,95.58
15599,ORD-007052,PROD-00090,1,625.54,0.0,625.54,370.66
15600,ORD-007052,PROD-00013,2,1198.62,0.0,2397.24,1155.46
15601,ORD-007052,PROD-00145,3,210.08,0.0,630.24,280.44
15602,ORD-007053,PROD-00058,1,640.17,0.0,640.17,329.58
15603,ORD-007053,PROD-00273,1,51.59,0.0,51.59,23.01
15604,ORD-007053,PROD-00158,1,212.62,0.0,212.62,117.97
15605,ORD-007053,PROD-00233,3,284.71,0.0,854.13,382.56
15606,ORD-007054,PROD-00275,5,149.85,0.0,749.25,294.75
15607,ORD-007054,PROD-00289,5,67.73,0.0,338.65,176.25
15608,ORD-007054,PROD-00026,1,1347.03,0.0,1347.03,699.4
15609,ORD-007054,PROD-00191,1,66.08,0.0,66.08,26.6
15610,ORD-007055,PROD-00224,3,145.63,0.0,436.89,158.4
15611,ORD-007055,PROD-00074,2,522.27,0.0,1044.54,520.66
15612,ORD-007055,PROD-00121,1,280.96,0.0,280.96,160.04
15613,ORD-007056,PROD-00129,2,23.75,0.0,47.5,26.32
15614,ORD-007056,PROD-00217,1,359.18,0.0,359.18,185.91
15615,ORD-007057,PROD-00266,1,6.22,0.0,6.22,2.81
15616,ORD-007057,PROD-00214,1,272.45,0.0,272.45,136.15
15617,ORD-007057,PROD-00007,1,874.14,0.0,874.14,442.34
15618,ORD-007058,PROD-00113,4,109.09,0.0,436.36,143.2
15619,ORD-007059,PROD-00231,1,519.7,0.0,519.7,170.42
15620,ORD-007060,PROD-00050,2,1291.19,0.0,2582.38,1347.0
15621,ORD-007060,PROD-00290,5,105.36,0.0,526.8,159.0
15622,ORD-007061,PROD-00154,1,192.64,0.0,192.64,96.9
15623,ORD-007061,PROD-00026,1,1347.03,0.0,1347.03,699.4
15624,ORD-007061,PROD-00203,1,575.07,0.0,575.07,214.65
15625,ORD-007062,PROD-00015,1,171.2,0.0,171.2,89.91
15626,ORD-007062,PROD-00149,2,138.93,0.0,277.86,119.06
15627,ORD-007062,PROD-00038,2,764.58,0.0,1529.16,672.88
15628,ORD-007063,PROD-00061,2,1422.48,0.0,2844.96,1371.78
15629,ORD-007063,PROD-00164,3,229.42,0.0,688.26,362.25
15630,ORD-007063,PROD-00283,4,144.84,0.0,579.36,318.44
15631,ORD-007063,PROD-00084,1,373.65,0.0,373.65,214.04
15632,ORD-007064,PROD-00055,2,1326.91,0.0,2653.82,918.62
15633,ORD-007064,PROD-00245,1,36.51,0.0,36.51,13.3
15634,ORD-007064,PROD-00097,1,259.6,0.0,259.6,143.23
15635,ORD-007064,PROD-00144,1,159.18,0.0,159.18,68.27
15636,ORD-007065,PROD-00235,1,524.61,0.0,524.61,158.3
15637,ORD-007066,PROD-00180,3,544.24,0.0,1632.72,563.7
15638,ORD-007066,PROD-00201,1,135.68,0.0,135.68,43.38
15639,ORD-007066,PROD-00184,1,263.35,0.0,263.35,152.28
15640,ORD-007067,PROD-00137,1,60.26,0.0,60.26,30.73
15641,ORD-007068,PROD-00211,3,581.93,0.0,1745.79,912.66
15642,ORD-007069,PROD-00213,3,136.68,0.0,410.04,209.76
15643,ORD-007070,PROD-00091,1,36.48,0.0,36.48,20.98
15644,ORD-007071,PROD-00157,4,99.19,0.0,396.76,166.48
15645,ORD-007072,PROD-00061,1,1422.48,0.0,1422.48,685.89
15646,ORD-007072,PROD-00149,1,138.93,0.2,111.14,59.53
15647,ORD-007073,PROD-00096,1,404.26,0.0,404.26,134.58
15648,ORD-007073,PROD-00013,1,1198.62,0.0,1198.62,577.73
15649,ORD-007073,PROD-00093,1,73.93,0.0,73.93,35.65
15650,ORD-007073,PROD-00073,4,687.3,0.0,2749.2,1257.44
15651,ORD-007074,PROD-00198,1,98.35,0.0,98.35,53.79
15652,ORD-007074,PROD-00053,1,130.73,0.15,111.12,69.21
15653,ORD-007075,PROD-00294,3,11.06,0.0,33.18,13.02
15654,ORD-007076,PROD-00005,3,638.65,0.0,1915.95,1069.41
15655,ORD-007076,PROD-00018,4,756.14,0.0,3024.56,1103.4
15656,ORD-007076,PROD-00175,2,174.34,0.0,348.68,171.52
15657,ORD-007076,PROD-00236,1,14.02,0.0,14.02,4.5
15658,ORD-007077,PROD-00092,5,68.57,0.0,342.85,171.85
15659,ORD-007078,PROD-00067,2,1381.01,0.0,2762.02,1494.72
15660,ORD-007079,PROD-00289,4,67.73,0.0,270.92,141.0
15661,ORD-007080,PROD-00050,2,1291.19,0.0,2582.38,1347.0
15662,ORD-007080,PROD-00282,1,23.94,0.0,23.94,7.97
15663,ORD-007080,PROD-00136,2,59.48,0.0,118.96,60.6
15664,ORD-007080,PROD-00016,1,604.72,0.0,604.72,339.13
15665,ORD-007080,PROD-00075,3,330.52,0.0,991.56,523.2
15666,ORD-007081,PROD-00058,2,640.17,0.0,1280.34,659.16
15667,ORD-007081,PROD-00041,3,484.64,0.0,1453.92,577.41
15668,ORD-007082,PROD-00143,2,150.6,0.0,301.2,169.04
15669,ORD-007082,PROD-00280,2,141.56,0.0,283.12,110.1
15670,ORD-007082,PROD-00179,5,172.49,0.0,862.45,422.05
15671,ORD-007082,PROD-00115,5,260.81,0.0,1304.05,491.6
15672,ORD-007082,PROD-00183,1,126.27,0.0,126.27,48.32
15673,ORD-007083,PROD-00140,1,236.1,0.0,236.1,112.27
15674,ORD-007083,PROD-00206,3,164.13,0.0,492.39,204.12
15675,ORD-007083,PROD-00023,2,323.38,0.0,646.76,341.98
15676,ORD-007083,PROD-00030,4,944.9,0.0,3779.6,2092.36
15677,ORD-007084,PROD-00213,2,136.68,0.0,273.36,139.84
15678,ORD-007084,PROD-00037,1,647.41,0.0,647.41,337.89
15679,ORD-007084,PROD-00097,1,259.6,0.0,259.6,143.23
15680,ORD-007085,PROD-00249,2,55.69,0.0,111.38,66.58
15681,ORD-007085,PROD-00281,1,53.12,0.0,53.12,20.67
15682,ORD-007086,PROD-00135,1,113.46,0.0,113.46,67.75
15683,ORD-007086,PROD-00198,1,98.35,0.0,98.35,53.79
15684,ORD-007086,PROD-00210,1,277.62,0.0,277.62,121.68
15685,ORD-007086,PROD-00036,1,224.93,0.0,224.93,126.33
15686,ORD-007086,PROD-00272,1,36.05,0.0,36.05,20.79
15687,ORD-007087,PROD-00121,1,280.96,0.0,280.96,160.04
15688,ORD-007088,PROD-00118,1,196.53,0.0,196.53,79.47
15689,ORD-007088,PROD-00270,1,14.85,0.0,14.85,8.34
15690,ORD-007089,PROD-00278,1,86.22,0.0,86.22,42.03
15691,ORD-007089,PROD-00113,2,109.09,0.0,218.18,71.6
15692,ORD-007090,PROD-00166,2,127.23,0.0,254.46,125.88
15693,ORD-007090,PROD-00144,1,159.18,0.0,159.18,68.27
15694,ORD-007090,PROD-00036,1,224.93,0.0,224.93,126.33
15695,ORD-007090,PROD-00257,1,146.21,0.0,146.21,85.19
15696,ORD-007090,PROD-00254,3,25.85,0.0,77.55,43.23
15697,ORD-007091,PROD-00287,1,82.53,0.15,70.15,38.47
15698,ORD-007091,PROD-00052,2,828.96,0.0,1657.92,840.48
15699,ORD-007092,PROD-00066,1,798.14,0.0,798.14,379.97
15700,ORD-007093,PROD-00107,2,536.66,0.0,1073.32,446.08
15701,ORD-007094,PROD-00139,3,220.29,0.0,660.87,289.86
15702,ORD-007095,PROD-00147,1,25.68,0.0,25.68,10.86
15703,ORD-007095,PROD-00163,1,186.23,0.0,186.23,90.69
15704,ORD-007096,PROD-00135,2,113.46,0.0,226.92,135.5
15705,ORD-007096,PROD-00180,4,544.24,0.0,2176.96,751.6
15706,ORD-007097,PROD-00140,2,236.1,0.0,472.2,224.54
15707,ORD-007098,PROD-00176,2,112.58,0.0,225.16,94.08
15708,ORD-007098,PROD-00100,3,91.93,0.0,275.79,144.24
15709,ORD-007098,PROD-00262,4,54.26,0.0,217.04,120.92
15710,ORD-007098,PROD-00013,2,1198.62,0.0,2397.24,1155.46
15711,ORD-007098,PROD-00115,1,260.81,0.0,260.81,98.32
15712,ORD-007099,PROD-00062,1,461.37,0.0,461.37,204.9
15713,ORD-007099,PROD-00185,1,296.8,0.0,296.8,95.51
15714,ORD-007099,PROD-00004,2,45.77,0.0,91.54,31.16
15715,ORD-007100,PROD-00030,1,944.9,0.0,944.9,523.09
15716,ORD-007101,PROD-00141,1,23.63,0.0,23.63,11.46
15717,ORD-007101,PROD-00144,3,159.18,0.0,477.54,204.81
15718,ORD-007101,PROD-00054,3,897.7,0.0,2693.1,1129.08
15719,ORD-007102,PROD-00223,2,188.78,0.0,377.56,152.34
15720,ORD-007103,PROD-00087,2,430.15,0.0,860.3,342.0
15721,ORD-007103,PROD-00149,1,138.93,0.0,138.93,59.53
15722,ORD-007103,PROD-00222,2,202.75,0.0,405.5,195.54
15723,ORD-007104,PROD-00076,1,435.87,0.0,435.87,135.44
15724,ORD-007104,PROD-00274,2,7.84,0.0,15.68,8.16
15725,ORD-007105,PROD-00117,1,235.25,0.0,235.25,139.4
15726,ORD-007105,PROD-00130,1,204.36,0.0,204.36,91.97
15727,ORD-007106,PROD-00163,1,186.23,0.0,186.23,90.69
15728,ORD-007106,PROD-00222,1,202.75,0.0,202.75,97.77
15729,ORD-007106,PROD-00265,1,143.9,0.0,143.9,48.16
15730,ORD-007106,PROD-00172,2,230.63,0.0,461.26,239.16
15731,ORD-007107,PROD-00018,1,756.14,0.0,756.14,275.85
15732,ORD-007107,PROD-00160,1,144.11,0.0,144.11,43.64
15733,ORD-007107,PROD-00052,2,828.96,0.0,1657.92,840.48
15734,ORD-007108,PROD-00185,1,296.8,0.0,296.8,95.51
15735,ORD-007109,PROD-00062,3,461.37,0.0,1384.11,614.7
15736,ORD-007109,PROD-00289,1,67.73,0.0,67.73,35.25
15737,ORD-007109,PROD-00199,1,189.01,0.0,189.01,98.41
15738,ORD-007109,PROD-00200,3,14.88,0.0,44.64,23.1
15739,ORD-007110,PROD-00287,1,82.53,0.0,82.53,38.47
15740,ORD-007111,PROD-00273,2,51.59,0.0,103.18,46.02
15741,ORD-007111,PROD-00247,1,16.31,0.0,16.31,7.92
15742,ORD-007111,PROD-00088,1,587.81,0.0,587.81,234.82
15743,ORD-007112,PROD-00101,1,781.36,0.0,781.36,324.55
15744,ORD-007112,PROD-00073,2,687.3,0.0,1374.6,628.72
15745,ORD-007112,PROD-00026,1,1347.03,0.0,1347.03,699.4
15746,ORD-007113,PROD-00164,1,229.42,0.0,229.42,120.75
15747,ORD-007114,PROD-00242,4,78.67,0.0,314.68,165.8
15748,ORD-007114,PROD-00273,1,51.59,0.0,51.59,23.01
15749,ORD-007115,PROD-00125,2,432.47,0.0,864.94,262.06
15750,ORD-007116,PROD-00214,1,272.45,0.0,272.45,136.15
15751,ORD-007116,PROD-00168,1,184.98,0.0,184.98,58.58
15752,ORD-007117,PROD-00137,4,60.26,0.0,241.04,122.92
15753,ORD-007117,PROD-00028,4,710.44,0.0,2841.76,884.96
15754,ORD-007118,PROD-00041,1,484.64,0.0,484.64,192.47
15755,ORD-007118,PROD-00119,5,171.4,0.0,857.0,330.7
15756,ORD-007119,PROD-00089,2,692.8,0.0,1385.6,521.72
15757,ORD-007119,PROD-00162,2,176.48,0.0,352.96,182.06
15758,ORD-007119,PROD-00143,2,150.6,0.0,301.2,169.04
15759,ORD-007120,PROD-00100,1,91.93,0.0,91.93,48.08
15760,ORD-007121,PROD-00146,2,229.56,0.0,459.12,206.1
15761,ORD-007121,PROD-00228,1,288.67,0.0,288.67,121.65
15762,ORD-007122,PROD-00278,2,86.22,0.0,172.44,84.06
15763,ORD-007122,PROD-00206,1,164.13,0.0,164.13,68.04
15764,ORD-007122,PROD-00136,1,59.48,0.0,59.48,30.3
15765,ORD-007122,PROD-00065,2,637.07,0.0,1274.14,695.8
15766,ORD-007123,PROD-00052,1,828.96,0.0,828.96,420.24
15767,ORD-007123,PROD-00286,1,120.24,0.0,120.24,45.54
15768,ORD-007123,PROD-00121,3,280.96,0.0,842.88,480.12
15769,ORD-007124,PROD-00251,1,18.32,0.0,18.32,6.86
15770,ORD-007124,PROD-00247,1,16.31,0.0,16.31,7.92
15771,ORD-007125,PROD-00033,1,781.9,0.0,781.9,314.04
15772,ORD-007125,PROD-00115,1,260.81,0.0,260.81,98.32
15773,ORD-007126,PROD-00238,2,20.18,0.0,40.36,15.54
15774,ORD-007126,PROD-00170,2,88.58,0.0,177.16,83.64
15775,ORD-007127,PROD-00169,1,222.41,0.0,222.41,72.33
15776,ORD-007128,PROD-00163,4,186.23,0.0,744.92,362.76
15777,ORD-007128,PROD-00217,1,359.18,0.0,359.18,185.91
15778,ORD-007129,PROD-00134,1,176.9,0.0,176.9,74.44
15779,ORD-007129,PROD-00133,3,160.71,0.0,482.13,258.24
15780,ORD-007129,PROD-00110,2,309.7,0.0,619.4,237.36
15781,ORD-007129,PROD-00174,2,56.74,0.0,113.48,45.04
15782,ORD-007130,PROD-00069,1,721.37,0.0,721.37,336.53
15783,ORD-007130,PROD-00189,1,64.12,0.0,64.12,32.65
15784,ORD-007131,PROD-00201,2,135.68,0.0,271.36,86.76
15785,ORD-007132,PROD-00138,2,165.55,0.0,331.1,177.84
15786,ORD-007133,PROD-00066,2,798.14,0.0,1596.28,759.94
15787,ORD-007134,PROD-00007,1,874.14,0.0,874.14,442.34
15788,ORD-007134,PROD-00239,1,119.2,0.0,119.2,49.73
15789,ORD-007135,PROD-00116,1,480.37,0.0,480.37,286.5
15790,ORD-007135,PROD-00286,4,120.24,0.0,480.96,182.16
15791,ORD-007136,PROD-00060,2,1270.79,0.0,2541.58,1199.34
15792,ORD-007136,PROD-00289,1,67.73,0.0,67.73,35.25
15793,ORD-007137,PROD-00151,2,74.64,0.0,149.28,87.76
15794,ORD-007138,PROD-00144,1,159.18,0.0,159.18,68.27
15795,ORD-007138,PROD-00166,1,127.23,0.0,127.23,62.94
15796,ORD-007138,PROD-00260,1,76.29,0.0,76.29,25.32
15797,ORD-007138,PROD-00074,3,522.27,0.0,1566.81,780.99
15798,ORD-007138,PROD-00278,2,86.22,0.0,172.44,84.06
15799,ORD-007139,PROD-00262,1,54.26,0.0,54.26,30.23
15800,ORD-007139,PROD-00216,1,457.15,0.0,457.15,233.28
15801,ORD-007140,PROD-00188,2,488.08,0.0,976.16,565.56
15802,ORD-007141,PROD-00064,1,1116.41,0.0,1116.41,378.22
15803,ORD-007141,PROD-00282,1,23.94,0.0,23.94,7.97
15804,ORD-007142,PROD-00097,4,259.6,0.0,1038.4,572.92
15805,ORD-007142,PROD-00070,2,339.92,0.0,679.84,392.58
15806,ORD-007142,PROD-00213,1,136.68,0.0,136.68,69.92
15807,ORD-007143,PROD-00200,1,14.88,0.0,14.88,7.7
15808,ORD-007144,PROD-00265,4,143.9,0.0,575.6,192.64
15809,ORD-007144,PROD-00022,3,836.93,0.0,2510.79,1492.47
15810,ORD-007144,PROD-00004,1,45.77,0.0,45.77,15.58
15811,ORD-007144,PROD-00156,2,177.9,0.0,355.8,157.2
15812,ORD-007144,PROD-00015,1,171.2,0.0,171.2,89.91
15813,ORD-007145,PROD-00180,1,544.24,0.0,544.24,187.9
15814,ORD-007145,PROD-00025,1,140.38,0.0,140.38,55.5
15815,ORD-007146,PROD-00233,3,284.71,0.0,854.13,382.56
15816,ORD-007147,PROD-00183,1,126.27,0.0,126.27,48.32
15817,ORD-007147,PROD-00159,1,135.94,0.0,135.94,74.17
15818,ORD-007147,PROD-00261,3,57.78,0.0,173.34,90.84
15819,ORD-007148,PROD-00277,2,21.76,0.0,43.52,18.06
15820,ORD-007148,PROD-00077,1,723.09,0.0,723.09,233.99
15821,ORD-007149,PROD-00103,3,529.16,0.0,1587.48,904.44
15822,ORD-007149,PROD-00007,1,874.14,0.0,874.14,442.34
15823,ORD-007150,PROD-00061,3,1422.48,0.0,4267.44,2057.67
15824,ORD-007150,PROD-00085,2,550.76,0.0,1101.52,551.4
15825,ORD-007150,PROD-00187,1,65.32,0.0,65.32,32.33
15826,ORD-007151,PROD-00202,5,573.63,0.0,2868.15,1431.6
15827,ORD-007151,PROD-00100,1,91.93,0.0,91.93,48.08
15828,ORD-007152,PROD-00187,3,65.32,0.0,195.96,96.99
15829,ORD-007153,PROD-00111,1,303.33,0.0,303.33,103.16
15830,ORD-007153,PROD-00086,1,169.28,0.0,169.28,89.93
15831,ORD-007153,PROD-00075,1,330.52,0.0,330.52,174.4
15832,ORD-007153,PROD-00190,5,146.54,0.0,732.7,311.1
15833,ORD-007154,PROD-00001,1,613.68,0.0,613.68,259.38
15834,ORD-007154,PROD-00031,1,1231.36,0.0,1231.36,732.72
15835,ORD-007155,PROD-00137,1,60.26,0.0,60.26,30.73
15836,ORD-007155,PROD-00246,1,131.74,0.0,131.74,78.06
15837,ORD-007156,PROD-00230,1,36.8,0.0,36.8,14.58
15838,ORD-007156,PROD-00291,1,148.9,0.0,148.9,79.6
15839,ORD-007156,PROD-00158,3,212.62,0.0,637.86,353.91
15840,ORD-007157,PROD-00174,1,56.74,0.0,56.74,22.52
15841,ORD-007157,PROD-00045,1,967.26,0.0,967.26,320.94
15842,ORD-007158,PROD-00242,1,78.67,0.0,78.67,41.45
15843,ORD-007159,PROD-00139,1,220.29,0.0,220.29,96.62
15844,ORD-007160,PROD-00075,1,330.52,0.0,330.52,174.4
15845,ORD-007161,PROD-00034,1,905.99,0.0,905.99,447.82
15846,ORD-007162,PROD-00155,2,190.74,0.0,381.48,193.42
15847,ORD-007163,PROD-00100,1,91.93,0.0,91.93,48.08
15848,ORD-007163,PROD-00268,2,46.43,0.0,92.86,48.86
15849,ORD-007163,PROD-00120,2,619.52,0.0,1239.04,728.34
